author_type,url,location,deal_type,accommodation_type,price,year_of_construction,house_material_type,living_meters,floors_count,underground,creation_date,price_per_m2,underground_list,month,year_month,year,day_of_week
realtor_based,https://www.cian.ru/rent/flat/319075266/,Москва,rent_long,flat,180000.0,2024.0,monolith,30.0,42,"Кутузовская, Поклонная, Кутузовская",2025-06-25,6000.0,"['Кутузовская', 'Поклонная', 'Кутузовская']",6,2025-06,2025,2
realtor_based,https://www.cian.ru/rent/flat/319499987/,Москва,rent_long,flat,76000.0,,unknown,39.0,9,"Генерала Тюленева, Тёплый Стан, Коньково",2025-07-07,1948.7179487179487,"['Генерала Тюленева', 'Тёплый Стан', 'Коньково']",7,2025-07,2025,0
realtor_based,https://www.cian.ru/rent/flat/318729880/,Москва,rent_long,flat,76000.0,1992.0,panel,19.1,17,"Митино, Пятницкое шоссе, Волоколамская",2025-06-15,3979.0575916230364,"['Митино', 'Пятницкое шоссе', 'Волоколамская']",6,2025-06,2025,6
realtor_based,https://www.cian.ru/rent/flat/319466212/,Москва,rent_long,flat,335000.0,,unknown,30.0,5,"Арбатская, Александровский сад, Библиотека им. Ленина, Боровицкая, Кропоткинская, Тверская, Пушкинская, Баррикадная, Смоленская, Охотный ряд, Чеховская",2025-07-05,11166.666666666666,"['Арбатская', 'Александровский сад', 'Библиотека им. Ленина', 'Боровицкая', 'Кропоткинская', 'Тверская', 'Пушкинская', 'Баррикадная', 'Смоленская', 'Охотный ряд', 'Чеховская']",7,2025-07,2025,5
realtor_based,https://www.cian.ru/rent/flat/317495857/,Москва,rent_long,flat,150000.0,,block,47.0,30,"Дубровка, Автозаводская, Кожуховская",2025-05-14,3191.4893617021276,"['Дубровка', 'Автозаводская', 'Кожуховская']",5,2025-05,2025,2
realtor_based,https://www.cian.ru/rent/flat/318800945/,Москва,rent_long,flat,86400.0,2018.0,monolith,21.4,15,"Саларьево, Филатов Луг, Прокшино",2025-06-17,4037.3831775700937,"['Саларьево', 'Филатов Луг', 'Прокшино']",6,2025-06,2025,1
realtor_based,https://www.cian.ru/rent/flat/319234287/,Москва,rent_long,flat,55600.0,2013.0,panel,19.3,17,"Рассказовка, Пыхтино, Новопеределкино",2025-06-29,2880.8290155440413,"['Рассказовка', 'Пыхтино', 'Новопеределкино']",6,2025-06,2025,6
realtor_based,https://www.cian.ru/rent/flat/319494307/,Москва,rent_long,flat,135000.0,,unknown,30.0,51,"Шелепиха, Шелепиха, Москва-Сити, Москва-Сити, Москва-Сити, Деловой центр, Деловой центр",2025-07-07,4500.0,"['Шелепиха', 'Шелепиха', 'Москва-Сити', 'Москва-Сити', 'Москва-Сити', 'Деловой центр', 'Деловой центр']",7,2025-07,2025,0
realtor_based,https://www.cian.ru/rent/flat/318679084/,Москва,rent_long,flat,99000.0,2023.0,monolith,11.5,33,"Водный стадион, Коптево, Речной вокзал",2025-06-12,8608.695652173914,"['Водный стадион', 'Коптево', 'Речной вокзал']",6,2025-06,2025,3
realtor_based,https://www.cian.ru/rent/flat/318702028/,Москва,rent_long,flat,47800.0,1973.0,panel,16.0,9,"Лебедянская, Бирюлёво, Липецкая",2025-06-13,2987.5,"['Лебедянская', 'Бирюлёво', 'Липецкая']",6,2025-06,2025,4
realtor_based,https://www.cian.ru/rent/flat/319556290/,Москва,rent_long,flat,100000.0,,unknown,25.0,30,"Волгоградский проспект, Угрешская, Дубровка",2025-07-08,4000.0,"['Волгоградский проспект', 'Угрешская', 'Дубровка']",7,2025-07,2025,1
realtor_based,https://www.cian.ru/rent/flat/319123260/,Москва,rent_long,flat,95700.0,2020.0,panel,31.0,15,"Саларьево, Филатов Луг, Румянцево",2025-06-26,3087.0967741935483,"['Саларьево', 'Филатов Луг', 'Румянцево']",6,2025-06,2025,3
realtor_based,https://www.cian.ru/rent/flat/319512218/,Москва,rent_long,flat,350000.0,2021.0,monolith,39.0,41,"ЦСКА, Аэропорт, Петровский Парк, Динамо",2025-07-07,8974.358974358975,"['ЦСКА', 'Аэропорт', 'Петровский Парк', 'Динамо']",7,2025-07,2025,0
realtor_based,https://www.cian.ru/rent/flat/317856795/,Москва,rent_long,flat,240000.0,,unknown,30.0,37,"Сокольники, Сокольники, Красносельская",2025-05-22,8000.0,"['Сокольники', 'Сокольники', 'Красносельская']",5,2025-05,2025,3
realtor_based,https://www.cian.ru/rent/flat/319213913/,Москва,rent_long,flat,80000.0,2024.0,panel,22.3,25,"Перерва, Депо, Люблино",2025-06-28,3587.4439461883408,"['Перерва', 'Депо', 'Люблино']",6,2025-06,2025,5
realtor_based,https://www.cian.ru/rent/flat/318903971/,Москва,rent_long,flat,82500.0,2019.0,panel,31.3,16,"Улица Скобелевская, Бульвар Адмирала Ушакова, Бульвар Дмитрия Донского",2025-06-19,2635.7827476038337,"['Улица Скобелевская', 'Бульвар Адмирала Ушакова', 'Бульвар Дмитрия Донского']",6,2025-06,2025,3
realtor_based,https://www.cian.ru/rent/flat/319334891/,Москва,rent_long,flat,285000.0,1917.0,brick,30.0,6,"Смоленская, Арбатская, Александровский сад, Библиотека им. Ленина, Кропоткинская, Баррикадная, Боровицкая, Краснопресненская",2025-07-02,9500.0,"['Смоленская', 'Арбатская', 'Александровский сад', 'Библиотека им. Ленина', 'Кропоткинская', 'Баррикадная', 'Боровицкая', 'Краснопресненская']",7,2025-07,2025,2
realtor_not_commerce,https://www.cian.ru/rent/flat/319543975/,Москва,rent_long,flat,210000.0,,unknown,30.0,39,"Аминьевская, Аминьевская, Матвеевская",2025-07-08,7000.0,"['Аминьевская', 'Аминьевская', 'Матвеевская']",7,2025-07,2025,1
realtor_based,https://www.cian.ru/rent/flat/318910346/,Москва,rent_long,flat,53000.0,2000.0,panel,12.0,12,"Улица Горчакова, Бунинская аллея, Бульвар Адмирала Ушакова",2025-06-19,4416.666666666667,"['Улица Горчакова', 'Бунинская аллея', 'Бульвар Адмирала Ушакова']",6,2025-06,2025,3
realtor_not_commerce,https://www.cian.ru/rent/flat/319156298/,Москва,rent_long,flat,335000.0,1906.0,brick,75.0,5,"Арбатская, Александровский сад, Библиотека им. Ленина, Боровицкая, Кропоткинская, Тверская, Пушкинская, Баррикадная, Смоленская, Охотный ряд, Чеховская",2025-06-27,4466.666666666667,"['Арбатская', 'Александровский сад', 'Библиотека им. Ленина', 'Боровицкая', 'Кропоткинская', 'Тверская', 'Пушкинская', 'Баррикадная', 'Смоленская', 'Охотный ряд', 'Чеховская']",6,2025-06,2025,4
realtor_based,https://www.cian.ru/rent/flat/318989225/,Москва,rent_long,flat,63500.0,2024.0,panel,22.0,32,"Пятницкое шоссе, Митино, Волоколамская",2025-06-22,2886.3636363636365,"['Пятницкое шоссе', 'Митино', 'Волоколамская']",6,2025-06,2025,6
realtor_based,https://www.cian.ru/rent/flat/319024397/,Москва,rent_long,flat,94700.0,2018.0,panel,30.7,25,"Говорово, Мещерская, Солнцево",2025-06-23,3084.6905537459284,"['Говорово', 'Мещерская', 'Солнцево']",6,2025-06,2025,0
realtor_based,https://www.cian.ru/rent/flat/319527796/,Москва,rent_long,flat,115000.0,,unknown,35.0,26,"Кунцевская, Кунцевская, Пионерская, Славянский бульвар",2025-07-08,3285.714285714286,"['Кунцевская', 'Кунцевская', 'Пионерская', 'Славянский бульвар']",7,2025-07,2025,1
realtor_based,https://www.cian.ru/rent/flat/318718377/,Москва,rent_long,flat,100000.0,2023.0,monolith,11.0,21,"Аминьевская, Аминьевская, Давыдково",2025-06-14,9090.90909090909,"['Аминьевская', 'Аминьевская', 'Давыдково']",6,2025-06,2025,5
realtor_based,https://www.cian.ru/rent/flat/319231697/,Москва,rent_long,flat,81000.0,2022.0,monolith,27.0,17,"Окская, Плющево, Рязанский проспект, Вешняки, Чухлинка",2025-06-29,3000.0,"['Окская', 'Плющево', 'Рязанский проспект', 'Вешняки', 'Чухлинка']",6,2025-06,2025,6
realtor_based,https://www.cian.ru/rent/flat/319707610/,Москва,rent_long,flat,85000.0,,unknown,20.0,7,"Площадь Ильича, Серп и Молот, Римская",2025-07-13,4250.0,"['Площадь Ильича', 'Серп и Молот', 'Римская']",7,2025-07,2025,6
realtor_based,https://www.cian.ru/rent/flat/318775656/,Москва,rent_long,flat,220000.0,2024.0,unknown,40.0,34,"Парк Победы, Поклонная, Кутузовская",2025-06-16,5500.0,"['Парк Победы', 'Поклонная', 'Кутузовская']",6,2025-06,2025,0
realtor_based,https://www.cian.ru/rent/flat/319207671/,Москва,rent_long,flat,109100.0,2023.0,panel,21.3,33,"Водный стадион, Коптево, Речной вокзал",2025-06-28,5122.065727699531,"['Водный стадион', 'Коптево', 'Речной вокзал']",6,2025-06,2025,5
realtor_based,https://www.cian.ru/rent/flat/318781284/,Москва,rent_long,flat,280000.0,2018.0,monolithBrick,30.0,19,"Динамо, Петровский Парк, Белорусская",2025-06-16,9333.333333333334,"['Динамо', 'Петровский Парк', 'Белорусская']",6,2025-06,2025,0
realtor_based,https://www.cian.ru/rent/flat/319286278/,Москва,rent_long,flat,200000.0,,monolithBrick,30.0,17,"Автозаводская, Остров мечты, Технопарк, Дубровка, Кожуховская, ЗИЛ, ЗИЛ",2025-07-01,6666.666666666667,"['Автозаводская', 'Остров мечты', 'Технопарк', 'Дубровка', 'Кожуховская', 'ЗИЛ', 'ЗИЛ']",7,2025-07,2025,1
realtor_based,https://www.cian.ru/rent/flat/318910344/,Москва,rent_long,flat,73900.0,2023.0,panel,10.1,33,"Бульвар Рокоссовского, Преображенская площадь, Черкизовская",2025-06-19,7316.831683168317,"['Бульвар Рокоссовского', 'Преображенская площадь', 'Черкизовская']",6,2025-06,2025,3
realtor_based,https://www.cian.ru/rent/flat/212896067/,Москва,rent_long,flat,140000.0,,unknown,30.0,7,"Тропарёво, Юго-Западная, Беляево",2019-07-18,4666.666666666667,"['Тропарёво', 'Юго-Западная', 'Беляево']",7,2019-07,2019,3
realtor_based,https://www.cian.ru/rent/flat/319230280/,Москва,rent_long,flat,115200.0,2024.0,monolith,22.5,33,"Нижегородская, Нижегородская, Нижегородская, Перово, Стахановская",2025-06-29,5120.0,"['Нижегородская', 'Нижегородская', 'Нижегородская', 'Перово', 'Стахановская']",6,2025-06,2025,6
realtor_not_commerce,https://www.cian.ru/rent/flat/243852534/,Москва,rent_long,flat,135000.0,2018.0,monolithBrick,16.0,36,"Шелепиха, Шелепиха",2020-10-29,8437.5,"['Шелепиха', 'Шелепиха']",10,2020-10,2020,3
realtor_based,https://www.cian.ru/rent/flat/318897845/,Москва,rent_long,flat,94700.0,2024.0,panel,22.1,33,"Бульвар Рокоссовского, Черкизовская, Локомотив",2025-06-19,4285.067873303167,"['Бульвар Рокоссовского', 'Черкизовская', 'Локомотив']",6,2025-06,2025,3
realtor_based,https://www.cian.ru/rent/flat/319095286/,Москва,rent_long,flat,120000.0,2024.0,monolith,54.0,16,"Румянцево, Саларьево, Тютчевская",2025-06-25,2222.222222222222,"['Румянцево', 'Саларьево', 'Тютчевская']",6,2025-06,2025,2
realtor_based,https://www.cian.ru/rent/flat/315872307/,Москва,rent_long,flat,145000.0,,brick,57.0,16,"Тульская, Крестьянская застава, Пролетарская",2025-04-04,2543.8596491228072,"['Тульская', 'Крестьянская застава', 'Пролетарская']",4,2025-04,2025,4
realtor_based,https://www.cian.ru/rent/flat/317838109/,Москва,rent_long,flat,350000.0,2016.0,brick,30.0,8,"Тульская, Пролетарская, Крестьянская застава",2025-05-22,11666.666666666666,"['Тульская', 'Пролетарская', 'Крестьянская застава']",5,2025-05,2025,3
realtor_based,https://www.cian.ru/rent/flat/319444057/,Москва,rent_long,flat,175000.0,,monolith,20.0,21,"Чкаловская, Курская, Курская, Таганская",2025-07-04,8750.0,"['Чкаловская', 'Курская', 'Курская', 'Таганская']",7,2025-07,2025,4
realtor_based,https://www.cian.ru/rent/flat/315929799/,Москва,rent_long,flat,230000.0,,monolith,30.0,8,"Белорусская, Белорусская, Маяковская, Менделеевская",2025-04-06,7666.666666666667,"['Белорусская', 'Белорусская', 'Маяковская', 'Менделеевская']",4,2025-04,2025,6
realtor_not_commerce,https://www.cian.ru/rent/flat/319534142/,Москва,rent_long,flat,105000.0,2023.0,unknown,30.0,21,"Аминьевская, Аминьевская, Давыдково",2025-07-08,3500.0,"['Аминьевская', 'Аминьевская', 'Давыдково']",7,2025-07,2025,1
realtor_based,https://www.cian.ru/rent/flat/319086534/,Москва,rent_long,flat,150000.0,,monolithBrick,57.0,20,"Сходненская, Планерная, Трикотажная",2025-06-25,2631.5789473684213,"['Сходненская', 'Планерная', 'Трикотажная']",6,2025-06,2025,2
realtor_based,https://www.cian.ru/rent/flat/319252591/,Москва,rent_long,flat,115000.0,,monolith,28.0,26,"Лихоборы, Верхние Лихоборы, Лихоборы, Окружная",2025-06-30,4107.142857142857,"['Лихоборы', 'Верхние Лихоборы', 'Лихоборы', 'Окружная']",6,2025-06,2025,0
realtor_based,https://www.cian.ru/rent/flat/319209033/,Москва,rent_long,flat,300000.0,,monolith,50.0,14,"Минская, Аминьевская, Поклонная",2025-06-28,6000.0,"['Минская', 'Аминьевская', 'Поклонная']",6,2025-06,2025,5
realtor_not_commerce,https://www.cian.ru/rent/flat/319629248/,Москва,rent_long,flat,190000.0,,unknown,28.0,10,"Павелецкая, Серпуховская, Добрынинская, Новокузнецкая",2025-07-10,6785.714285714285,"['Павелецкая', 'Серпуховская', 'Добрынинская', 'Новокузнецкая']",7,2025-07,2025,3
realtor_based,https://www.cian.ru/rent/flat/319478272/,Москва,rent_long,flat,200000.0,,unknown,30.0,12,"Маяковская, Белорусская, Новослободская, Менделеевская, Белорусская, Тверская, Пушкинская, Достоевская",2025-07-06,6666.666666666667,"['Маяковская', 'Белорусская', 'Новослободская', 'Менделеевская', 'Белорусская', 'Тверская', 'Пушкинская', 'Достоевская']",7,2025-07,2025,6
realtor_based,https://www.cian.ru/rent/flat/316472836/,Москва,rent_long,flat,220000.0,,monolith,53.0,49,"Бульвар Генерала Карбышева, Серебряный Бор, Народное Ополчение",2025-04-18,4150.943396226415,"['Бульвар Генерала Карбышева', 'Серебряный Бор', 'Народное Ополчение']",4,2025-04,2025,4
realtor_based,https://www.cian.ru/rent/flat/319742846/,Москва,rent_long,flat,85000.0,2006.0,panel,30.0,17,"Новопеределкино, Мичуринец, Рассказовка",2025-07-14,2833.3333333333335,"['Новопеределкино', 'Мичуринец', 'Рассказовка']",7,2025-07,2025,0
realtor_based,https://www.cian.ru/rent/flat/318765465/,Москва,rent_long,flat,150000.0,,monolith,40.0,26,"Зюзино, Воронцовская, Калужская, Новые Черёмушки",2025-06-16,3750.0,"['Зюзино', 'Воронцовская', 'Калужская', 'Новые Черёмушки']",6,2025-06,2025,0
realtor_based,https://www.cian.ru/rent/flat/313960645/,Москва,rent_long,flat,350000.0,,unknown,30.0,7,"Баррикадная, Краснопресненская, Смоленская, Арбатская, Маяковская",2025-02-20,11666.666666666666,"['Баррикадная', 'Краснопресненская', 'Смоленская', 'Арбатская', 'Маяковская']",2,2025-02,2025,3
realtor_not_commerce,https://www.cian.ru/rent/flat/319637394/,Москва,rent_long,flat,260000.0,,unknown,30.0,53,"Раменки, Мичуринский проспект, Мичуринский проспект",2025-07-10,8666.666666666666,"['Раменки', 'Мичуринский проспект', 'Мичуринский проспект']",7,2025-07,2025,3
realtor_based,https://www.cian.ru/rent/flat/315155887/,Москва,rent_long,flat,120000.0,,unknown,30.0,15,ЗИЛ,2025-03-19,4000.0,['ЗИЛ'],3,2025-03,2025,2
realtor_based,https://www.cian.ru/rent/flat/317199313/,Москва,rent_long,flat,140000.0,,unknown,32.0,23,"Давыдково, Кунцевская, Кунцевская",2025-05-06,4375.0,"['Давыдково', 'Кунцевская', 'Кунцевская']",5,2025-05,2025,1
realtor_based,https://www.cian.ru/rent/flat/294368659/,Москва,rent_long,flat,290000.0,2020.0,monolith,30.0,78,"Москва-Сити, Москва-Сити, Деловой центр, Деловой центр, Деловой центр, Москва-Сити, Шелепиха, Шелепиха",2023-10-27,9666.666666666666,"['Москва-Сити', 'Москва-Сити', 'Деловой центр', 'Деловой центр', 'Деловой центр', 'Москва-Сити', 'Шелепиха', 'Шелепиха']",10,2023-10,2023,4
realtor_based,https://www.cian.ru/rent/flat/319408360/,Москва,rent_long,flat,400000.0,2006.0,brick,30.0,14,"Киевская, Смоленская, Баррикадная",2025-07-04,13333.333333333334,"['Киевская', 'Смоленская', 'Баррикадная']",7,2025-07,2025,4
realtor_based,https://www.cian.ru/rent/flat/318181641/,Москва,rent_long,flat,300000.0,1915.0,brick,30.0,7,"Александровский сад, Библиотека им. Ленина, Охотный ряд, Арбатская, Тверская, Боровицкая, Пушкинская, Театральная, Чеховская, Площадь Революции, Кузнецкий мост, Лубянка",2025-05-29,10000.0,"['Александровский сад', 'Библиотека им. Ленина', 'Охотный ряд', 'Арбатская', 'Тверская', 'Боровицкая', 'Пушкинская', 'Театральная', 'Чеховская', 'Площадь Революции', 'Кузнецкий мост', 'Лубянка']",5,2025-05,2025,3
realtor_based,https://www.cian.ru/rent/flat/318502674/,Москва,rent_long,flat,90000.0,,unknown,15.0,36,"Водный стадион, Коптево, Балтийская",2025-06-07,6000.0,"['Водный стадион', 'Коптево', 'Балтийская']",6,2025-06,2025,5
realtor_based,https://www.cian.ru/rent/flat/318436192/,Москва,rent_long,flat,220000.0,,unknown,30.0,32,"Октябрьское поле, Панфиловская, Щукинская",2025-06-05,7333.333333333333,"['Октябрьское поле', 'Панфиловская', 'Щукинская']",6,2025-06,2025,3
realtor_based,https://www.cian.ru/rent/flat/318204548/,Москва,rent_long,flat,150000.0,,monolith,30.0,22,"Чкаловская, Курская, Курская, Таганская",2025-05-30,5000.0,"['Чкаловская', 'Курская', 'Курская', 'Таганская']",5,2025-05,2025,4
realtor_not_commerce,https://www.cian.ru/rent/flat/318427298/,Москва,rent_long,flat,120000.0,,unknown,35.0,25,"Трикотажная, Волоколамская, Мякинино",2025-06-05,3428.5714285714284,"['Трикотажная', 'Волоколамская', 'Мякинино']",6,2025-06,2025,3
realtor_based,https://www.cian.ru/rent/flat/318863347/,Москва,rent_long,flat,300000.0,,monolithBrick,51.0,26,"Верхние котлы, Тульская, Нагатинская",2025-06-18,5882.35294117647,"['Верхние котлы', 'Тульская', 'Нагатинская']",6,2025-06,2025,2
realtor_based,https://www.cian.ru/rent/flat/319349617/,Москва,rent_long,flat,230000.0,,monolithBrick,25.0,8,"Китай-город, Лубянка, Площадь Революции, Театральная, Охотный ряд, Кузнецкий мост",2025-07-02,9200.0,"['Китай-город', 'Лубянка', 'Площадь Революции', 'Театральная', 'Охотный ряд', 'Кузнецкий мост']",7,2025-07,2025,2
realtor_based,https://www.cian.ru/rent/flat/319512351/,Москва,rent_long,flat,260000.0,2022.0,monolith,52.8,13,"Полежаевская, Зорге, Хорошёво, Хорошёвская",2025-07-07,4924.242424242425,"['Полежаевская', 'Зорге', 'Хорошёво', 'Хорошёвская']",7,2025-07,2025,0
realtor_based,https://www.cian.ru/rent/flat/319540476/,Москва,rent_long,flat,300000.0,,monolith,100.0,23,"Мичуринский проспект, Мичуринский проспект, Озёрная, Очаково",2025-07-08,3000.0,"['Мичуринский проспект', 'Мичуринский проспект', 'Озёрная', 'Очаково']",7,2025-07,2025,1
realtor_based,https://www.cian.ru/rent/flat/319704069/,Москва,rent_long,flat,80000.0,,unknown,35.0,14,"Говорово, Мещерская, Солнцево",2025-07-13,2285.714285714286,"['Говорово', 'Мещерская', 'Солнцево']",7,2025-07,2025,6
realtor_based,https://www.cian.ru/rent/flat/316724481/,Москва,rent_long,flat,350000.0,,unknown,30.0,79,"Москва-Сити, Москва-Сити, Деловой центр, Деловой центр, Деловой центр, Москва-Сити, Шелепиха, Шелепиха",2025-04-24,11666.666666666666,"['Москва-Сити', 'Москва-Сити', 'Деловой центр', 'Деловой центр', 'Деловой центр', 'Москва-Сити', 'Шелепиха', 'Шелепиха']",4,2025-04,2025,3
realtor_based,https://www.cian.ru/rent/flat/317643079/,Москва,rent_long,flat,170000.0,,monolithBrick,65.0,14,"Серпуховская, Добрынинская, Октябрьская, Шаболовская",2025-05-17,2615.3846153846152,"['Серпуховская', 'Добрынинская', 'Октябрьская', 'Шаболовская']",5,2025-05,2025,5
realtor_based,https://www.cian.ru/rent/flat/319671608/,Москва,rent_long,flat,380000.0,,monolithBrick,110.0,29,"Щукинская, Октябрьское поле, Стрешнево",2025-07-11,3454.5454545454545,"['Щукинская', 'Октябрьское поле', 'Стрешнево']",7,2025-07,2025,4
realtor_based,https://www.cian.ru/rent/flat/312167790/,Москва,rent_long,flat,190000.0,,unknown,58.0,11,"Новаторская, Новаторская, Проспект Вернадского, Проспект Вернадского",2025-01-11,3275.862068965517,"['Новаторская', 'Новаторская', 'Проспект Вернадского', 'Проспект Вернадского']",1,2025-01,2025,5
realtor_based,https://www.cian.ru/rent/flat/305683693/,Москва,rent_long,flat,350000.0,,monolith,54.0,9,"Маяковская, Тверская, Пушкинская, Белорусская, Чеховская, Новослободская, Белорусская, Менделеевская",2024-08-07,6481.481481481482,"['Маяковская', 'Тверская', 'Пушкинская', 'Белорусская', 'Чеховская', 'Новослободская', 'Белорусская', 'Менделеевская']",8,2024-08,2024,2
realtor_based,https://www.cian.ru/rent/flat/319441858/,Москва,rent_long,flat,180000.0,,monolith,48.0,37,"Беговая, Улица 1905 года, Хорошёвская",2025-07-04,3750.0,"['Беговая', 'Улица 1905 года', 'Хорошёвская']",7,2025-07,2025,4
realtor_not_commerce,https://www.cian.ru/rent/flat/318767659/,Москва,rent_long,flat,150000.0,2022.0,monolith,30.0,35,"Алексеевская, ВДНХ, Улица Академика Королёва",2025-06-16,5000.0,"['Алексеевская', 'ВДНХ', 'Улица Академика Королёва']",6,2025-06,2025,0
realtor_based,https://www.cian.ru/rent/flat/318929073/,Москва,rent_long,flat,330000.0,,monolith,35.0,9,"Маяковская, Тверская, Пушкинская, Белорусская, Чеховская, Новослободская, Белорусская, Менделеевская",2025-06-20,9428.57142857143,"['Маяковская', 'Тверская', 'Пушкинская', 'Белорусская', 'Чеховская', 'Новослободская', 'Белорусская', 'Менделеевская']",6,2025-06,2025,4
realtor_based,https://www.cian.ru/rent/flat/317661374/,Москва,rent_long,flat,450000.0,,monolithBrick,50.0,7,"Курская, Бауманская, Комсомольская, Красные ворота, Чкаловская, Курская",2025-05-18,9000.0,"['Курская', 'Бауманская', 'Комсомольская', 'Красные ворота', 'Чкаловская', 'Курская']",5,2025-05,2025,6
realtor_based,https://www.cian.ru/rent/flat/319601033/,Москва,rent_long,flat,130000.0,,unknown,33.0,16,"Технопарк, Коломенская",2025-07-09,3939.3939393939395,"['Технопарк', 'Коломенская']",7,2025-07,2025,2
realtor_based,https://www.cian.ru/rent/flat/318910666/,Москва,rent_long,flat,290000.0,2019.0,brick,30.0,18,"Динамо, Петровский Парк, Белорусская",2025-06-19,9666.666666666666,"['Динамо', 'Петровский Парк', 'Белорусская']",6,2025-06,2025,3
realtor_based,https://www.cian.ru/rent/flat/318330808/,Москва,rent_long,flat,180000.0,,monolith,50.0,16,"Ломоносовский проспект, Раменки, Мичуринский проспект",2025-06-03,3600.0,"['Ломоносовский проспект', 'Раменки', 'Мичуринский проспект']",6,2025-06,2025,1
realtor_based,https://www.cian.ru/rent/flat/294614118/,Москва,rent_long,flat,290000.0,2020.0,monolith,30.0,78,"Москва-Сити, Москва-Сити, Деловой центр, Деловой центр, Деловой центр, Москва-Сити, Шелепиха, Шелепиха",2023-11-02,9666.666666666666,"['Москва-Сити', 'Москва-Сити', 'Деловой центр', 'Деловой центр', 'Деловой центр', 'Москва-Сити', 'Шелепиха', 'Шелепиха']",11,2023-11,2023,3
realtor_based,https://www.cian.ru/rent/flat/319323828/,Москва,rent_long,flat,250000.0,,unknown,75.0,32,"ЦСКА, Полежаевская, Хорошёвская, Беговая",2025-07-01,3333.3333333333335,"['ЦСКА', 'Полежаевская', 'Хорошёвская', 'Беговая']",7,2025-07,2025,1
realtor_based,https://www.cian.ru/rent/flat/318916956/,Москва,rent_long,flat,220000.0,,stalin,50.0,7,"Чкаловская, Китай-город, Курская, Чистые пруды, Тургеневская, Курская, Сретенский бульвар, Лубянка",2025-06-20,4400.0,"['Чкаловская', 'Китай-город', 'Курская', 'Чистые пруды', 'Тургеневская', 'Курская', 'Сретенский бульвар', 'Лубянка']",6,2025-06,2025,4
realtor_based,https://www.cian.ru/rent/flat/318951113/,Москва,rent_long,flat,140000.0,2019.0,monolith,33.0,19,"Белорусская, Улица 1905 года, Белорусская, Краснопресненская",2025-06-20,4242.424242424242,"['Белорусская', 'Улица 1905 года', 'Белорусская', 'Краснопресненская']",6,2025-06,2025,4
realtor_based,https://www.cian.ru/rent/flat/317205641/,Москва,rent_long,flat,220000.0,,monolithBrick,48.0,21,"Чкаловская, Курская, Курская, Таганская",2025-05-06,4583.333333333333,"['Чкаловская', 'Курская', 'Курская', 'Таганская']",5,2025-05,2025,1
realtor_based,https://www.cian.ru/rent/flat/311439094/,Москва,rent_long,flat,325000.0,,brick,120.0,9,"Белорусская, Маяковская, Белорусская, Новослободская, Менделеевская, Тверская, Пушкинская",2024-12-18,2708.3333333333335,"['Белорусская', 'Маяковская', 'Белорусская', 'Новослободская', 'Менделеевская', 'Тверская', 'Пушкинская']",12,2024-12,2024,2
realtor_not_commerce,https://www.cian.ru/rent/flat/319433547/,Москва,rent_long,flat,198000.0,,unknown,20.0,21,"Чкаловская, Курская, Курская, Таганская",2025-07-04,9900.0,"['Чкаловская', 'Курская', 'Курская', 'Таганская']",7,2025-07,2025,4
realtor_based,https://www.cian.ru/rent/flat/318819640/,Москва,rent_long,flat,350000.0,,monolith,50.0,75,"Деловой центр, Деловой центр, Москва-Сити, Москва-Сити, Деловой центр, Москва-Сити, Шелепиха",2025-06-17,7000.0,"['Деловой центр', 'Деловой центр', 'Москва-Сити', 'Москва-Сити', 'Деловой центр', 'Москва-Сити', 'Шелепиха']",6,2025-06,2025,1
realtor_based,https://www.cian.ru/rent/flat/308118112/,Москва,rent_long,flat,280000.0,,brick,95.0,7,"Курская, Чкаловская, Курская, Красные ворота, Чистые пруды, Тургеневская, Китай-город",2024-10-03,2947.3684210526317,"['Курская', 'Чкаловская', 'Курская', 'Красные ворота', 'Чистые пруды', 'Тургеневская', 'Китай-город']",10,2024-10,2024,3
realtor_based,https://www.cian.ru/rent/flat/318591134/,Москва,rent_long,flat,85000.0,,block,46.0,17,"Волоколамская, Трикотажная, Митино",2025-06-10,1847.8260869565217,"['Волоколамская', 'Трикотажная', 'Митино']",6,2025-06,2025,1
realtor_based,https://www.cian.ru/rent/flat/317757756/,Москва,rent_long,flat,280000.0,,brick,30.0,8,"Маяковская, Тверская, Пушкинская, Чеховская, Баррикадная, Арбатская, Краснопресненская",2025-05-20,9333.333333333334,"['Маяковская', 'Тверская', 'Пушкинская', 'Чеховская', 'Баррикадная', 'Арбатская', 'Краснопресненская']",5,2025-05,2025,1
realtor_based,https://www.cian.ru/rent/flat/318819645/,Москва,rent_long,flat,360000.0,,monolith,50.0,75,"Деловой центр, Деловой центр, Москва-Сити, Москва-Сити, Деловой центр, Москва-Сити, Шелепиха",2025-06-17,7200.0,"['Деловой центр', 'Деловой центр', 'Москва-Сити', 'Москва-Сити', 'Деловой центр', 'Москва-Сити', 'Шелепиха']",6,2025-06,2025,1
realtor_based,https://www.cian.ru/rent/flat/319623773/,Москва,rent_long,flat,150000.0,,monolith,18.0,36,"Шелепиха, Шелепиха, Москва-Сити",2025-07-10,8333.333333333334,"['Шелепиха', 'Шелепиха', 'Москва-Сити']",7,2025-07,2025,3
